lat,lon,ts
47.54928,-121.99343,2018-06-07 06:49:05.317
47.54941,-121.99352,2018-06-07 06:53:29.699
47.54928,-121.99343,2018-06-07 06:55:32.400
47.54921,-121.99347,2018-06-07 06:57:35.165
47.54918,-121.99335,2018-06-07 06:59:37.340
47.54942,-121.99328,2018-06-07 07:01:40.278
47.54922,-121.99336,2018-06-07 07:03:39.281
47.54922,-121.99336,2018-06-07 07:05:41.431
47.54931,-121.99333,2018-06-07 07:07:42.631
47.54931,-121.99333,2018-06-07 07:09:57.337
47.54931,-121.99333,2018-06-07 07:11:57.349
47.54931,-121.99333,2018-06-07 07:14:21.874
47.54931,-121.99339,2018-06-07 07:16:03.562
47.54931,-121.99339,2018-06-07 07:19:16.203
47.54935,-121.99334,2018-06-07 07:21:04.830
47.54957,-121.99323,2018-06-07 07:23:07.132
47.54942,-121.99328,2018-06-07 07:23:47.797
47.54955,-121.99317,2018-06-07 07:24:05.538
47.54953,-121.99324,2018-06-07 07:24:22.000
47.55154,-121.99777,2018-06-07 07:26:39.891
47.54731,-122.00704,2018-06-07 07:28:43.850
47.54196,-122.01991,2018-06-07 07:30:46.900
47.53689,-122.03297,2018-06-07 07:32:50.866
47.54549,-122.04926,2018-06-07 07:33:48.000
47.56285,-122.09306,2018-06-07 07:35:55.025
47.57708,-122.13313,2018-06-07 07:37:55.067
47.57708,-122.13313,2018-06-07 07:39:55.080
47.57708,-122.13313,2018-06-07 07:41:56.804
47.58977,-122.27464,2018-06-07 07:44:03.233
47.59546,-122.32073,2018-06-07 07:46:04.252
47.60171,-122.32585,2018-06-07 07:46:38.308
47.63286,-122.32541,2018-06-07 07:48:43.660
47.64979,-122.32092,2018-06-07 07:50:44.811
47.65727,-122.31905,2018-06-07 07:52:46.829
47.66153,-122.31739,2018-06-07 07:54:51.173
47.66134,-122.31214,2018-06-07 07:55:37.162
47.66187,-122.30738,2018-06-07 07:56:52.208
47.6631,-122.30606,2018-06-07 07:59:03.220
47.66325,-122.30945,2018-06-07 08:00:10.000
47.66329,-122.30955,2018-06-07 08:01:04.264
47.6613,-122.30685,2018-06-07 08:03:16.534
47.66197,-122.28576,2018-06-07 08:05:17.521
47.66919,-122.28488,2018-06-07 08:07:22.226
47.67569,-122.29026,2018-06-07 08:09:23.248
47.67569,-122.29026,2018-06-07 08:09:56.878
47.6759,-122.31606,2018-06-07 08:12:01.978
47.67869,-122.31737,2018-06-07 08:14:03.039
47.67708,-122.32177,2018-06-07 08:16:03.453
47.67695,-122.32147,2018-06-07 08:18:05.846
47.67752,-122.31968,2018-06-07 08:20:06.019
47.6779,-122.31966,2018-06-07 08:22:07.862
47.67777,-122.31966,2018-06-07 08:24:21.799
47.67774,-122.31963,2018-06-07 08:26:22.830
47.67774,-122.31963,2018-06-07 08:29:04.764
47.67774,-122.31963,2018-06-07 08:31:10.735
47.67774,-122.31963,2018-06-07 08:33:10.789
47.67774,-122.31963,2018-06-07 08:35:12.710
47.67774,-122.31963,2018-06-07 08:37:12.797
47.67774,-122.31963,2018-06-07 08:37:12.952
47.67774,-122.31963,2018-06-07 08:40:19.772
47.67774,-122.31963,2018-06-07 08:54:37.818
47.67774,-122.31963,2018-06-07 08:55:05.339
47.67774,-122.31967,2018-06-07 08:55:29.191
47.67774,-122.31967,2018-06-07 08:57:35.427
47.67774,-122.31967,2018-06-07 09:00:00.009
47.67774,-122.31967,2018-06-07 09:03:08.818
47.67774,-122.31967,2018-06-07 09:05:34.984
47.67774,-122.31967,2018-06-07 09:07:16.824
47.67774,-122.31967,2018-06-07 09:11:16.814
47.67774,-122.31967,2018-06-07 09:52:56.891
47.67774,-122.31967,2018-06-07 10:32:11.729
47.67774,-122.31967,2018-06-07 11:03:16.718
47.67774,-122.31967,2018-06-07 11:15:03.200
47.67774,-122.31967,2018-06-07 11:53:16.910
47.67774,-122.31967,2018-06-07 12:38:17.046
47.67774,-122.31967,2018-06-07 13:00:26.226
47.67774,-122.31967,2018-06-07 13:12:19.097
47.67774,-122.31967,2018-06-07 13:24:21.357
47.67774,-122.31967,2018-06-07 13:36:29.572
47.67774,-122.31967,2018-06-07 13:49:21.047
47.67774,-122.31967,2018-06-07 13:55:03.157
47.67774,-122.31967,2018-06-07 14:00:31.099
47.67774,-122.31967,2018-06-07 14:08:31.993
47.67774,-122.31967,2018-06-07 14:14:02.362
47.67774,-122.31967,2018-06-07 14:30:33.953
47.67774,-122.31967,2018-06-07 14:41:03.158
47.67774,-122.31967,2018-06-07 14:55:03.235
47.67774,-122.31967,2018-06-07 15:06:07.586
47.67744,-122.31935,2018-06-07 15:27:22.000
47.67765,-122.31954,2018-06-07 15:42:19.468
47.67765,-122.31954,2018-06-07 15:52:47.763
47.67765,-122.31954,2018-06-07 16:04:55.757
47.67765,-122.31954,2018-06-07 16:05:13.928
47.67787,-122.31949,2018-06-07 16:05:30.000
47.67748,-122.31938,2018-06-07 16:05:45.000
47.67762,-122.31941,2018-06-07 16:06:01.000
47.67769,-122.31943,2018-06-07 16:08:18.487
47.67769,-122.31943,2018-06-07 16:11:18.625
47.67769,-122.31943,2018-06-07 16:14:03.397
47.67783,-122.31939,2018-06-07 16:17:56.574
47.67791,-122.31852,2018-06-07 16:19:56.580
47.67604,-122.31955,2018-06-07 16:21:58.544
47.67656,-122.3196,2018-06-07 16:23:59.566
47.67656,-122.3196,2018-06-07 16:26:00.536
47.65306,-122.32266,2018-06-07 16:29:35.000
47.64938,-122.32261,2018-06-07 16:29:51.000
47.64621,-122.32273,2018-06-07 16:30:06.000
47.64405,-122.32283,2018-06-07 16:30:22.000
47.64372,-122.32289,2018-06-07 16:30:38.000
47.64329,-122.32292,2018-06-07 16:30:54.000
47.64271,-122.32288,2018-06-07 16:31:09.000
47.64218,-122.32287,2018-06-07 16:31:25.000
47.6418,-122.32288,2018-06-07 16:31:40.000
47.63964,-122.3229,2018-06-07 16:32:25.474
47.6327,-122.32535,2018-06-07 16:34:27.464
47.63165,-122.32758,2018-06-07 16:36:34.570
47.62772,-122.33029,2018-06-07 16:38:35.592
47.62093,-122.32464,2018-06-07 16:40:48.862
47.61533,-122.32938,2018-06-07 16:43:04.613
47.61533,-122.32938,2018-06-07 16:45:05.157
47.60041,-122.32347,2018-06-07 16:45:54.348
47.59671,-122.32058,2018-06-07 16:46:11.000
47.59301,-122.32107,2018-06-07 16:46:27.000
47.58941,-122.32096,2018-06-07 16:46:42.000
47.58642,-122.32046,2018-06-07 16:46:57.000
47.58178,-122.31977,2018-06-07 16:47:18.000
47.57877,-122.3194,2018-06-07 16:47:33.000
47.57614,-122.32007,2018-06-07 16:47:48.000
47.57337,-122.32032,2018-06-07 16:48:04.000
47.57274,-122.31887,2018-06-07 16:48:12.000
47.57187,-122.31475,2018-06-07 16:48:38.000
47.57185,-122.31472,2018-06-07 16:48:54.000
47.57171,-122.31462,2018-06-07 16:49:09.000
47.57167,-122.31305,2018-06-07 16:49:25.000
47.57171,-122.31254,2018-06-07 16:49:28.000
47.5719,-122.30966,2018-06-07 16:49:48.000
47.57188,-122.30861,2018-06-07 16:50:04.000
47.57189,-122.30722,2018-06-07 16:50:20.000
47.57193,-122.30476,2018-06-07 16:50:35.000
47.57194,-122.30439,2018-06-07 16:50:38.000
47.57211,-122.30343,2018-06-07 16:50:58.000
47.57355,-122.30332,2018-06-07 16:51:13.000
47.57456,-122.30337,2018-06-07 16:51:29.000
47.576,-122.30334,2018-06-07 16:51:45.000
47.57632,-122.30333,2018-06-07 16:51:48.000
47.57777,-122.30333,2018-06-07 16:52:08.000
47.57767,-122.30331,2018-06-07 16:52:24.000
47.57793,-122.3033,2018-06-07 16:52:39.000
47.57929,-122.30328,2018-06-07 16:52:54.000
47.58048,-122.30332,2018-06-07 16:53:05.000
47.58178,-122.30296,2018-06-07 16:53:18.000
47.5825,-122.30296,2018-06-07 16:53:33.000
47.58275,-122.30296,2018-06-07 16:53:49.000
47.58316,-122.30297,2018-06-07 16:54:04.000
47.58362,-122.30296,2018-06-07 16:54:08.000
47.58406,-122.30297,2018-06-07 16:54:38.000
47.58439,-122.30295,2018-06-07 16:55:01.179
47.58791,-122.30509,2018-06-07 16:55:31.000
47.58847,-122.3058,2018-06-07 16:55:46.000
47.58973,-122.305,2018-06-07 16:56:02.000
47.58928,-122.26313,2018-06-07 16:58:12.678
47.58177,-122.21515,2018-06-07 17:00:21.744
47.55885,-122.08833,2018-06-07 17:06:01.000
47.55809,-122.08642,2018-06-07 17:06:41.494
47.53527,-122.01967,2018-06-07 17:08:55.874
47.53344,-121.96854,2018-06-07 17:11:04.443
47.5175,-121.92215,2018-06-07 17:13:15.465
47.50915,-121.90764,2018-06-07 17:14:21.000
47.50926,-121.8696,2018-06-07 17:16:12.606
47.51127,-121.8549,2018-06-07 17:16:29.000
47.51242,-121.85035,2018-06-07 17:16:44.000
47.51356,-121.84885,2018-06-07 17:17:00.000
47.51416,-121.84793,2018-06-07 17:17:05.000
47.51647,-121.84193,2018-06-07 17:17:32.000
47.5167,-121.83882,2018-06-07 17:17:47.000
47.51556,-121.83457,2018-06-07 17:18:03.000
47.51396,-121.83056,2018-06-07 17:18:18.000
47.51355,-121.82948,2018-06-07 17:18:22.000
47.51142,-121.82398,2018-06-07 17:18:42.000
47.50977,-121.81982,2018-06-07 17:18:57.000
47.50801,-121.81543,2018-06-07 17:19:13.000
47.50628,-121.81106,2018-06-07 17:19:29.000
47.50596,-121.81023,2018-06-07 17:19:32.000
47.5026,-121.80217,2018-06-07 17:20:02.000
47.50068,-121.79805,2018-06-07 17:20:18.000
47.49889,-121.79429,2018-06-07 17:20:34.000
47.49746,-121.7911,2018-06-07 17:20:49.000
47.49719,-121.79059,2018-06-07 17:20:52.000
47.49584,-121.78789,2018-06-07 17:21:12.000
47.49583,-121.78785,2018-06-07 17:21:27.000
47.49595,-121.7878,2018-06-07 17:21:43.000
47.49593,-121.78773,2018-06-07 17:21:58.000
47.49592,-121.78769,2018-06-07 17:22:14.000
47.4959,-121.78768,2018-06-07 17:22:29.000
47.49589,-121.78769,2018-06-07 17:22:32.000
47.49579,-121.78767,2018-06-07 17:22:48.000
47.49564,-121.78752,2018-06-07 17:23:03.000
47.49554,-121.78735,2018-06-07 17:23:18.000
47.4955,-121.78726,2018-06-07 17:23:22.000
47.49534,-121.78692,2018-06-07 17:23:42.000
47.49535,-121.78717,2018-06-07 17:25:47.762
47.49535,-121.78717,2018-06-07 17:27:47.743
47.49535,-121.78717,2018-06-07 17:31:11.468
47.49535,-121.78717,2018-06-07 17:33:14.469
47.4958,-121.78757,2018-06-07 17:35:22.488
47.4958,-121.78757,2018-06-07 17:38:23.439
47.49524,-121.78701,2018-06-07 17:41:17.438
47.49524,-121.78701,2018-06-07 17:43:45.435
47.49524,-121.78701,2018-06-07 17:46:18.495
47.49524,-121.78701,2018-06-07 17:49:22.426
47.49533,-121.78704,2018-06-07 17:53:04.433
47.49533,-121.78704,2018-06-07 17:56:20.402
47.49533,-121.78704,2018-06-07 17:59:04.403
47.49592,-121.78775,2018-06-07 18:03:19.513
47.49988,-121.79639,2018-06-07 18:05:40.502
47.51803,-121.84051,2018-06-07 18:06:19.320
47.51428,-121.83118,2018-06-07 18:06:36.000
47.51578,-121.83511,2018-06-07 18:06:51.000
47.51673,-121.83901,2018-06-07 18:07:29.992
47.51464,-121.84696,2018-06-07 18:07:46.000
47.51114,-121.86828,2018-06-07 18:08:48.000
47.51043,-121.87324,2018-06-07 18:10:05.477
47.50999,-121.85292,2018-06-07 18:12:05.494
47.48939,-121.7962,2018-06-07 18:14:11.252
47.47107,-121.72431,2018-06-07 18:18:29.974
47.46423,-121.71422,2018-06-07 18:18:46.000
47.46294,-121.70844,2018-06-07 18:19:01.000
47.45997,-121.70395,2018-06-07 18:19:17.000
47.45621,-121.70255,2018-06-07 18:21:34.452
47.43532,-121.64384,2018-06-07 18:23:33.003
47.42595,-121.6052,2018-06-07 18:23:49.000
47.42519,-121.60167,2018-06-07 18:25:01.523
47.39618,-121.51234,2018-06-07 18:27:15.450
47.40834,-121.44136,2018-06-07 18:31:25.891
47.40708,-121.44214,2018-06-07 18:32:02.052
47.42554,-121.41604,2018-06-07 18:34:09.805
47.42519,-121.60167,2018-06-07 18:38:12.936
47.44545,-121.42372,2018-06-07 18:41:58.000
47.44545,-121.42372,2018-06-07 18:42:18.412
47.44545,-121.42372,2018-06-07 18:46:33.347
47.44545,-121.42372,2018-06-07 18:48:34.254
47.44545,-121.42372,2018-06-07 18:50:34.292
47.44331,-121.42564,2018-06-07 18:52:35.282
47.44774,-121.42662,2018-06-07 18:54:01.000
47.44774,-121.42662,2018-06-07 18:54:45.257
47.4202,-121.41355,2018-06-07 19:25:06.454
47.45738,-121.45215,2018-06-07 19:50:02.000
47.45733,-121.45301,2018-06-07 19:52:57.000
47.4575,-121.45295,2018-06-07 19:53:36.000
47.45746,-121.45299,2018-06-07 19:56:53.000
47.45746,-121.45299,2018-06-07 19:57:51.207
47.45746,-121.45299,2018-06-07 20:00:30.853
47.45746,-121.45299,2018-06-07 20:02:40.891
47.45746,-121.45299,2018-06-07 20:03:41.939
47.45746,-121.45299,2018-06-07 20:13:03.820
47.45667,-121.44249,2018-06-07 20:35:52.000
47.45667,-121.44249,2018-06-07 20:36:28.721
47.45673,-121.44232,2018-06-07 20:38:30.208
47.44726,-121.42618,2018-06-07 21:09:16.755
47.44726,-121.42618,2018-06-07 21:11:38.183
47.44726,-121.42618,2018-06-07 21:13:38.245
47.44726,-121.42618,2018-06-07 21:15:39.259
47.44726,-121.42618,2018-06-07 21:17:40.236
47.44565,-121.42364,2018-06-07 21:19:19.065
47.44565,-121.42364,2018-06-07 21:19:42.348
47.44458,-121.42332,2018-06-07 21:21:44.381
47.44458,-121.42332,2018-06-07 21:23:45.484
47.44157,-121.42174,2018-06-07 21:25:45.575
47.44157,-121.42174,2018-06-07 21:27:49.123
47.41724,-121.43662,2018-06-07 21:29:50.185
47.39618,-121.51234,2018-06-07 21:31:52.228
47.39618,-121.51234,2018-06-07 21:33:53.204
47.44224,-121.65006,2018-06-07 21:39:57.758
47.47011,-121.75059,2018-06-07 21:41:59.897
47.474,-121.76887,2018-06-07 21:44:13.927
47.49877,-121.81432,2018-06-07 21:46:15.158
47.51176,-121.85161,2018-06-07 21:48:15.895
47.50813,-121.89634,2018-06-07 21:50:16.764
47.47359,-121.90774,2018-06-07 21:52:16.867
47.53385,-121.99905,2018-06-07 21:54:29.843
47.54194,-122.04099,2018-06-07 21:56:31.859
47.56246,-122.09451,2018-06-07 21:58:33.802
47.57868,-122.1421,2018-06-07 22:00:40.398
47.58273,-122.18266,2018-06-07 22:02:49.810
47.58496,-122.22569,2018-06-07 22:05:04.809
47.58996,-122.25333,2018-06-07 22:07:05.934
47.59076,-122.29758,2018-06-07 22:09:19.990
47.59452,-122.31717,2018-06-07 22:11:26.785
47.60041,-122.32347,2018-06-07 22:13:27.625
47.6046,-122.3295,2018-06-07 22:15:42.868
47.6252,-122.32905,2018-06-07 22:17:43.272
47.6252,-122.32905,2018-06-07 22:19:44.174
47.66423,-122.32209,2018-06-07 22:21:46.872
47.67365,-122.31994,2018-06-07 22:23:47.009
47.67737,-122.3195,2018-06-07 22:25:51.179
47.67752,-122.31988,2018-06-07 22:28:19.219
47.67775,-122.31966,2018-06-07 22:30:29.279
47.6775,-122.31978,2018-06-07 22:32:42.973
47.67742,-122.31998,2018-06-07 22:34:42.992
47.6777,-122.31985,2018-06-07 22:36:24.848
47.67774,-122.31963,2018-06-07 22:38:36.156
47.67776,-122.31963,2018-06-07 22:40:53.342
47.67774,-122.31963,2018-06-07 22:42:53.862
47.67774,-122.31963,2018-06-07 22:44:55.736
47.67774,-122.31963,2018-06-07 22:46:55.749
47.67774,-122.31963,2018-06-07 22:48:55.763
47.67774,-122.31963,2018-06-07 22:51:06.789
47.67774,-122.31963,2018-06-07 22:53:51.794
47.67774,-122.31963,2018-06-07 22:55:58.485
47.67774,-122.31963,2018-06-07 22:58:17.718
47.67774,-122.31963,2018-06-07 23:00:56.794
47.67774,-122.31963,2018-06-07 23:02:17.938
47.67774,-122.31963,2018-06-07 23:03:19.976
47.67774,-122.31963,2018-06-07 23:15:53.376
47.67774,-122.31963,2018-06-07 23:26:01.773
47.67774,-122.31963,2018-06-08 00:03:04.753
47.67774,-122.31963,2018-06-08 00:16:29.672
47.67775,-122.31964,2018-06-08 00:21:59.493
47.67774,-122.31963,2018-06-08 00:24:16.770
47.67774,-122.31963,2018-06-08 00:26:17.070
47.67752,-122.31987,2018-06-08 00:28:35.883
47.67751,-122.31991,2018-06-08 00:28:57.000
47.67756,-122.31998,2018-06-08 00:29:12.000
47.67763,-122.31999,2018-06-08 00:29:37.292
47.67756,-122.31998,2018-06-08 00:29:53.000
47.67757,-122.31998,2018-06-08 00:30:08.000
47.6776,-122.31999,2018-06-08 00:30:23.000
47.67759,-122.31995,2018-06-08 00:30:39.000
47.67759,-122.31995,2018-06-08 00:30:55.000
47.67755,-122.32001,2018-06-08 00:31:35.044
47.67755,-122.32012,2018-06-08 00:31:51.000
47.6777,-122.32001,2018-06-08 00:32:48.706
47.67756,-122.3201,2018-06-08 00:33:06.845
47.67752,-122.32008,2018-06-08 00:33:23.000
47.67754,-122.32006,2018-06-08 00:33:38.000
47.67754,-122.32007,2018-06-08 00:33:53.000
47.67754,-122.32006,2018-06-08 00:34:09.000
47.67753,-122.32007,2018-06-08 00:34:24.000
47.67754,-122.32007,2018-06-08 00:34:40.000
47.67756,-122.31999,2018-06-08 00:34:56.000
47.67761,-122.31993,2018-06-08 00:35:11.000
47.67761,-122.31994,2018-06-08 00:35:27.000
47.6776,-122.31997,2018-06-08 00:35:43.000
47.67749,-122.31966,2018-06-08 00:36:17.948
47.67586,-122.31652,2018-06-08 00:38:39.787
47.66685,-122.31419,2018-06-08 00:40:40.815
47.66097,-122.31311,2018-06-08 00:45:17.462
47.66095,-122.31353,2018-06-08 00:45:33.000
47.65933,-122.3133,2018-06-08 00:47:39.884
47.65789,-122.31333,2018-06-08 00:49:48.762
47.65782,-122.31363,2018-06-08 00:51:49.741
47.65783,-122.31362,2018-06-08 00:53:50.838
47.65783,-122.31362,2018-06-08 00:56:01.713
47.65783,-122.31362,2018-06-08 00:59:06.766
47.65786,-122.31364,2018-06-08 01:02:07.753
47.65786,-122.31364,2018-06-08 01:04:41.648
47.65784,-122.31357,2018-06-08 01:07:20.670
47.65786,-122.31359,2018-06-08 01:08:17.193
47.65784,-122.31351,2018-06-08 01:10:24.774
47.65784,-122.31346,2018-06-08 01:12:36.822
47.65784,-122.31346,2018-06-08 01:15:04.695
47.65784,-122.31348,2018-06-08 01:17:06.720
47.65785,-122.31347,2018-06-08 01:20:05.741
47.65783,-122.31351,2018-06-08 01:21:49.451
47.65784,-122.31347,2018-06-08 01:24:24.437
47.65784,-122.31348,2018-06-08 01:26:25.783
47.65784,-122.31346,2018-06-08 01:28:27.827
47.65784,-122.31346,2018-06-08 01:30:29.813
47.65784,-122.31346,2018-06-08 01:32:30.724
47.65785,-122.3135,2018-06-08 01:34:41.236
47.65785,-122.3135,2018-06-08 01:36:42.663
47.65784,-122.31347,2018-06-08 01:37:30.845
47.65784,-122.31347,2018-06-08 01:40:24.702
47.65784,-122.31347,2018-06-08 01:42:31.679
47.65785,-122.3135,2018-06-08 01:45:04.707
47.65785,-122.3135,2018-06-08 01:47:08.692
47.65784,-122.31347,2018-06-08 01:47:50.771
47.65784,-122.31347,2018-06-08 01:49:51.688
47.65783,-122.31351,2018-06-08 01:51:53.046
47.65784,-122.31346,2018-06-08 01:53:53.423
47.65784,-122.31346,2018-06-08 01:56:28.817
47.65784,-122.31347,2018-06-08 01:59:22.434
47.65784,-122.31348,2018-06-08 02:01:29.779
47.65784,-122.31349,2018-06-08 02:03:22.239
47.65784,-122.31347,2018-06-08 02:05:38.704
47.65784,-122.31348,2018-06-08 02:07:50.746
47.65784,-122.31346,2018-06-08 02:09:51.753
47.65784,-122.31346,2018-06-08 02:13:12.673
47.65784,-122.31346,2018-06-08 02:15:14.686
47.65784,-122.31348,2018-06-08 02:18:08.692
47.65784,-122.31348,2018-06-08 02:20:09.635
47.65784,-122.3135,2018-06-08 02:22:22.632
47.65785,-122.31348,2018-06-08 02:25:03.763
47.65784,-122.31351,2018-06-08 02:27:04.798
47.65784,-122.31351,2018-06-08 02:29:22.639
47.65784,-122.31351,2018-06-08 02:31:26.674
47.65784,-122.31351,2018-06-08 02:34:27.606
47.65784,-122.31347,2018-06-08 02:37:28.658
47.6578,-122.31332,2018-06-08 02:39:28.759
47.65755,-122.31337,2018-06-08 02:41:29.805
47.65738,-122.31361,2018-06-08 02:42:06.386
47.65734,-122.3132,2018-06-08 02:43:41.637
47.6605,-122.31327,2018-06-08 02:45:39.446
47.66466,-122.31311,2018-06-08 02:47:52.748
47.6706,-122.31308,2018-06-08 02:49:54.735
47.6755,-122.31578,2018-06-08 02:52:06.423
47.67551,-122.3173,2018-06-08 02:54:07.418
47.67524,-122.31643,2018-06-08 02:56:07.453
47.67555,-122.31614,2018-06-08 02:58:07.711
47.67559,-122.3163,2018-06-08 03:00:07.725
47.67523,-122.31619,2018-06-08 03:03:47.278
47.67523,-122.3162,2018-06-08 03:05:59.444
47.67546,-122.31723,2018-06-08 03:07:59.485
47.67697,-122.3175,2018-06-08 03:10:07.639
47.67734,-122.31911,2018-06-08 03:12:11.297
47.6767,-122.31927,2018-06-08 03:14:13.668
47.67775,-122.31964,2018-06-08 03:16:25.939
47.67775,-122.31965,2018-06-08 03:18:26.172
47.67776,-122.31964,2018-06-08 03:20:27.628
47.67776,-122.31964,2018-06-08 03:22:48.554
47.67776,-122.31964,2018-06-08 03:25:22.549
47.67776,-122.31964,2018-06-08 03:27:21.635
47.67776,-122.31964,2018-06-08 03:29:56.583
47.67776,-122.31964,2018-06-08 03:31:56.632
47.67776,-122.31964,2018-06-08 03:34:07.572
47.67776,-122.31964,2018-06-08 03:36:13.697
47.67776,-122.31964,2018-06-08 03:39:15.273
47.67592,-122.32091,2018-06-08 03:42:21.435
47.67775,-122.31962,2018-06-08 03:44:21.647
47.67758,-122.31986,2018-06-08 03:46:23.411
47.67756,-122.31985,2018-06-08 03:48:23.410
47.67754,-122.31984,2018-06-08 03:50:03.830
47.67754,-122.31984,2018-06-08 03:52:43.873
47.67755,-122.31986,2018-06-08 03:55:04.453
47.67755,-122.31986,2018-06-08 03:58:04.539
47.67754,-122.31986,2018-06-08 04:01:19.616
47.67754,-122.31986,2018-06-08 04:01:19.721
47.67754,-122.31986,2018-06-08 04:03:04.319
47.67754,-122.31986,2018-06-08 04:08:07.380
47.67755,-122.31986,2018-06-08 04:13:12.545
47.67755,-122.31985,2018-06-08 04:29:03.224
47.67754,-122.31986,2018-06-08 04:45:21.962
47.67754,-122.31986,2018-06-08 04:55:32.442
47.67756,-122.31985,2018-06-08 05:05:22.026
47.67755,-122.31986,2018-06-08 05:25:21.947
47.67755,-122.31985,2018-06-08 05:40:54.107
47.67756,-122.31985,2018-06-08 06:06:51.851
47.67758,-122.31986,2018-06-08 06:20:17.728
47.67774,-122.31964,2018-06-08 06:22:32.959
47.67774,-122.31964,2018-06-08 06:25:04.187
47.67774,-122.31964,2018-06-08 06:27:32.917
47.67774,-122.31964,2018-06-08 06:29:35.665
47.67774,-122.31964,2018-06-08 06:31:41.131
47.67774,-122.31964,2018-06-08 06:34:01.622
47.67774,-122.31964,2018-06-08 06:37:03.148
47.67774,-122.31964,2018-06-08 06:39:41.137
47.67791,-122.31971,2018-06-08 06:43:37.811
47.67779,-122.31959,2018-06-08 06:45:49.710
47.67793,-122.31963,2018-06-08 06:47:49.792
47.67793,-122.31963,2018-06-08 06:51:50.070
47.67793,-122.31963,2018-06-08 06:54:14.289
47.67793,-122.31963,2018-06-08 06:57:18.333
47.67793,-122.31963,2018-06-08 07:00:00.005
47.67793,-122.31963,2018-06-08 07:02:36.112
47.67793,-122.31963,2018-06-08 07:05:23.905
47.67793,-122.31963,2018-06-08 07:07:23.930
47.67793,-122.31963,2018-06-08 07:09:23.759
47.67793,-122.31963,2018-06-08 07:11:23.768
47.67793,-122.31963,2018-06-08 07:13:23.796
47.67793,-122.31963,2018-06-08 07:15:23.822
47.67793,-122.31963,2018-06-08 07:17:32.858
47.67793,-122.31963,2018-06-08 07:19:33.185
47.67793,-122.31963,2018-06-08 07:21:33.211
47.67793,-122.31963,2018-06-08 07:23:33.223
47.67793,-122.31963,2018-06-08 07:25:40.258
47.67793,-122.31963,2018-06-08 07:27:41.851
47.67793,-122.31963,2018-06-08 07:31:02.009
47.67793,-122.31963,2018-06-08 07:33:40.285
47.67793,-122.31963,2018-06-08 07:35:40.159
47.67793,-122.31963,2018-06-08 07:38:17.941
47.67793,-122.31963,2018-06-08 07:40:37.639
47.67793,-122.31963,2018-06-08 07:42:37.687
47.67793,-122.31963,2018-06-08 07:44:37.710
47.67793,-122.31963,2018-06-08 07:47:15.940
47.67793,-122.31963,2018-06-08 07:49:18.270
47.67793,-122.31963,2018-06-08 07:51:29.082
47.67793,-122.31963,2018-06-08 07:54:48.554
47.67793,-122.31963,2018-06-08 07:57:03.150
47.67793,-122.31963,2018-06-08 07:59:48.752
47.67793,-122.31963,2018-06-08 07:59:48.842
